row-number,field,issue-type,value
10,units,integer,30% of 79 dwellings
22,units,integer,30% originally - variation to agreement to 13 dwellings
28,units,integer,SSSI wildlife corridor
30,units,integer,suds
38,units,integer,to be submitted and agreed
47,units,integer,30%
48,units,integer,to be compleated propr to occupation
50,units,integer,to be paid in 2 equal amounts
54,units,integer,split into 2 equal payments
57,units,integer,one off for entire site
61,units,integer,one off for entire site
62,entry-date,default,2021-02-15
63,entry-date,default,2021-02-15
